1775606400000000,71924.22000000,71955.94000000,71891.13000000,71945.32000000,59.60698000,1775606459999999,4288043.91797290,10883,33.67303000,2422394.84666120,0
1775606460000000,71945.32000000,71957.44000000,71914.00000000,71957.44000000,16.68082000,1775606519999999,1200067.11252460,4183,10.70635000,770243.36756050,0
1775606520000000,71957.43000000,72093.74000000,71957.43000000,72093.73000000,45.24467000,1775606579999999,3259162.79706440,7844,30.17744000,2173489.87533180,0
1775606580000000,72093.74000000,72110.65000000,71850.08000000,71856.76000000,41.13669000,1775606639999999,2961268.05902720,8993,9.79017000,704907.51256020,0
1775606640000000,71856.77000000,71902.27000000,71839.31000000,71902.27000000,25.97949000,1775606699999999,1867018.84848320,5757,12.15650000,873683.15407100,0
1775606700000000,71902.27000000,72030.42000000,71886.89000000,72030.41000000,27.06770000,1775606759999999,1947897.37678450,6246,17.41514000,1253385.24498580,0
1775606760000000,72030.41000000,72104.78000000,71981.26000000,71981.26000000,26.48879000,1775606819999999,1908590.28485770,5832,18.06957000,1302025.02177700,0
1775606820000000,71981.27000000,72000.80000000,71918.72000000,71979.99000000,19.26680000,1775606879999999,1386713.74292550,5090,9.79812000,705146.03520740,0
1775606880000000,71979.99000000,71980.00000000,71915.96000000,71919.06000000,14.31924000,1775606939999999,1030233.46309450,3548,5.19741000,373917.21586710,0
1775606940000000,71919.06000000,71924.13000000,71840.00000000,71890.04000000,36.71832000,1775606999999999,2639307.61372350,4021,16.87963000,1213330.42714480,0
1775607000000000,71890.03000000,71918.00000000,71853.22000000,71870.10000000,19.54888000,1775607059999999,1405365.95194700,3742,4.86022000,349367.15452640,0
1775607060000000,71870.10000000,71897.43000000,71794.51000000,71829.79000000,14.95317000,1775607119999999,1074092.56078820,4674,6.23577000,447904.35566520,0
1775607120000000,71829.79000000,71902.03000000,71816.40000000,71891.41000000,20.03277000,1775607179999999,1439395.97751110,4673,11.98024000,860771.36887550,0
1775607180000000,71891.42000000,72029.45000000,71885.59000000,72024.62000000,22.99685000,1775607239999999,1655192.08954500,5776,14.20335000,1022255.37131120,0
1775607240000000,72024.62000000,72026.39000000,71952.19000000,71966.18000000,15.09441000,1775607299999999,1086854.56631230,3982,7.25115000,522044.78402340,0
1775607300000000,71966.17000000,71966.17000000,71877.49000000,71937.92000000,8.36786000,1775607359999999,601748.60898550,4551,2.32731000,167369.40198340,0
