1775779200000000,2190.17000000,2190.32000000,2187.62000000,2189.20000000,81.55060000,1775779259999999,178509.72849900,4004,31.73530000,69458.65353300,0
1775779260000000,2189.19000000,2190.45000000,2188.14000000,2190.45000000,100.85470000,1775779319999999,220792.71438600,3498,45.86470000,100419.20064200,0
1775779320000000,2190.45000000,2190.85000000,2188.57000000,2189.39000000,94.08170000,1775779379999999,205995.84751100,4072,40.76910000,89259.81542200,0
1775779380000000,2189.38000000,2189.60000000,2188.00000000,2188.50000000,59.48140000,1775779439999999,130201.42348600,3114,25.80330000,56481.85061600,0
1775779440000000,2188.50000000,2189.98000000,2188.29000000,2188.80000000,67.57040000,1775779499999999,147931.53363700,2559,11.77060000,25765.81105500,0
1775779500000000,2188.80000000,2191.02000000,2188.37000000,2190.61000000,93.58760000,1775779559999999,204969.39020300,2937,55.09990000,120666.24944400,0
1775779560000000,2190.61000000,2191.46000000,2190.05000000,2190.27000000,70.01240000,1775779619999999,153398.89491500,2718,48.65710000,106614.19613500,0
1775779620000000,2190.26000000,2190.26000000,2187.00000000,2188.72000000,366.15860000,1775779679999999,801364.82702200,5091,56.97380000,124668.23611000,0
1775779680000000,2188.72000000,2188.72000000,2184.73000000,2186.29000000,261.85850000,1775779739999999,572379.41941200,4099,57.74350000,126192.95278900,0
1775779740000000,2186.29000000,2189.02000000,2186.29000000,2188.67000000,165.30200000,1775779799999999,361673.32882900,3166,125.87040000,275394.30089600,0
1775779800000000,2188.67000000,2188.67000000,2186.52000000,2188.33000000,131.36040000,1775779859999999,287326.73185900,4281,83.67990000,183006.76246200,0
1775779860000000,2188.34000000,2189.32000000,2187.94000000,2188.91000000,67.80110000,1775779919999999,148414.75580000,1840,48.16780000,105438.66577700,0
1775779920000000,2188.90000000,2190.54000000,2187.97000000,2188.10000000,132.74210000,1775779979999999,290563.55473600,3437,72.91200000,159580.61746700,0
1775779980000000,2188.10000000,2188.73000000,2187.12000000,2187.13000000,27.95100000,1775780039999999,61157.07575000,1875,10.02870000,21944.96649900,0
1775780040000000,2187.12000000,2188.65000000,2185.78000000,2188.55000000,133.07960000,1775780099999999,291090.67620000,2999,100.47880000,219773.85293200,0
1775780100000000,2188.55000000,2188.55000000,2186.68000000,2187.54000000,40.95410000,1775780159999999,89586.16653100,2711,19.55060000,42766.94443400,0
1775780160000000,2187.54000000,2188.29000000,2186.62000000,2188.28000000,274.85170000,1775780219999999,601262.17110600,2884,13.60390000,29759.32062100,0
1775780220000000,2188.29000000,2188.73000000,2185.56000000,2186.04000000,50.54610000,1775780279999999,110565.37728400,2601,8.09790000,17713.23665400,0
1775780280000000,2186.05000000,2186.85000000,2183.42000000,2184.85000000,258.96840000,1775780339999999,565886.35789500,6747,97.41760000,212876.79821800,0
1775780340000000,2184.85000000,2185.02000000,2183.41000000,2183.56000000,102.34070000,1775780399999999,223558.55924200,2944,19.29020000,42135.39066900,0
1775780400000000,2183.57000000,2185.71000000,2181.95000000,2183.82000000,927.87910000,1775780459999999,2026453.87645800,6369,234.16120000,511366.96040700,0
1775780460000000,2183.82000000,2184.35000000,2182.60000000,2182.60000000,65.34370000,1775780519999999,142700.50616300,1655,32.95560000,71966.21155300,0
1775780520000000,2182.61000000,2184.42000000,2182.09000000,2184.42000000,183.06910000,1775780579999999,399735.09504100,2610,145.49050000,317680.18352200,0
1775780580000000,2184.42000000,2186.68000000,2184.42000000,2186.68000000,98.74330000,1775780639999999,215819.48777900,2528,66.47920000,145292.56581400,0
1775780640000000,2186.68000000,2186.68000000,2184.62000000,2184.62000000,64.72710000,1775780699999999,141477.28354700,1350,30.32660000,66284.42052200,0
1775780700000000,2184.62000000,2185.12000000,2183.49000000,2183.74000000,326.40120000,1775780759999999,713090.13129500,2393,20.40660000,44571.60476600,0
1775780760000000,2183.74000000,2184.34000000,2183.28000000,2183.70000000,69.91100000,1775780819999999,152664.17529500,1492,35.80690000,78185.23787400,0
1775780820000000,2183.70000000,2185.65000000,2183.70000000,2184.72000000,36.49380000,1775780879999999,79735.58954200,1978,27.38450000,59829.89903900,0
