1775347200000000,67300.42000000,67307.28000000,67291.59000000,67291.59000000,2.51025000,1775347259999999,168938.80533110,1363,1.87503000,126188.98282030,0
1775347260000000,67291.59000000,67306.61000000,67291.59000000,67306.61000000,2.41195000,1775347319999999,162322.39833250,860,1.83248000,123321.04001200,0
1775347320000000,67306.60000000,67306.60000000,67296.34000000,67306.51000000,0.92584000,1775347379999999,62311.57526730,777,0.56164000,37799.30710650,0
1775347380000000,67306.50000000,67306.51000000,67293.60000000,67304.21000000,1.25919000,1775347439999999,84740.94570720,985,0.69794000,46968.69283530,0
1775347440000000,67304.20000000,67304.21000000,67298.86000000,67298.87000000,0.83924000,1775347499999999,56481.13433420,596,0.29536000,19878.00309680,0
1775347500000000,67298.86000000,67298.87000000,67289.21000000,67289.22000000,1.70363000,1775347559999999,114645.01854450,600,0.27741000,18667.78252450,0
1775347560000000,67289.21000000,67289.22000000,67280.60000000,67280.60000000,1.34450000,1775347619999999,90466.53758620,821,0.43333000,29157.83795310,0
1775347620000000,67280.61000000,67280.61000000,67270.59000000,67270.59000000,0.90225000,1775347679999999,60698.59483330,463,0.24071000,16193.68467390,0
1775347680000000,67270.59000000,67270.60000000,67270.59000000,67270.60000000,0.70773000,1775347739999999,47609.41744610,173,0.27854000,18737.55292400,0
1775347740000000,67270.60000000,67277.07000000,67270.59000000,67277.07000000,1.39715000,1775347799999999,93992.27570300,503,0.87599000,58930.59873850,0
1775347800000000,67277.06000000,67277.07000000,67256.92000000,67256.92000000,2.54924000,1775347859999999,171470.73814300,955,0.41574000,27965.72179320,0
1775347860000000,67256.92000000,67256.93000000,67256.75000000,67256.75000000,0.62931000,1775347919999999,42325.39403240,701,0.19678000,13234.80393790,0
1775347920000000,67256.76000000,67256.76000000,67241.23000000,67252.66000000,2.78082000,1775347979999999,186998.09231150,1577,0.78163000,52560.49636540,0
1775347980000000,67252.65000000,67257.38000000,67252.65000000,67257.37000000,1.22831000,1775348039999999,82612.60493670,180,0.32556000,21896.01888920,0
1775348040000000,67257.38000000,67257.38000000,67257.37000000,67257.37000000,1.27025000,1775348099999999,85433.68339770,357,0.91552000,61575.47653760,0
1775348100000000,67257.38000000,67257.38000000,67257.37000000,67257.37000000,0.83625000,1775348159999999,56243.97842790,162,0.27654000,18599.35586520,0
1775348160000000,67257.37000000,67257.38000000,67242.96000000,67248.12000000,9.99357000,1775348219999999,672050.25898050,603,0.33564000,22573.32532620,0
